queryID,n_user_candidate,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
       262,      1520,    159600,         0,      2.76,      0.61,      2.15,      0.00
       263,        11,      1155,         0,      0.58,      0.56,      0.02,      0.00
       264,        13,      1378,         0,      0.62,      0.59,      0.02,      0.00
       265,        10,      1060,         0,      0.59,      0.57,      0.01,      0.00
       266,        16,      1696,         0,      0.59,      0.56,      0.02,      0.00
       267,        10,      1060,         0,      0.57,      0.55,      0.01,      0.00
       268,       666,     69930,         0,      1.46,      0.51,      0.94,      0.00
       269,       632,     66360,         0,      1.49,      0.59,      0.89,      0.00
       270,       201,     21105,         0,      0.84,      0.55,      0.28,      0.00
       271,      3279,    344295,         0,      5.26,      0.57,      4.69,      0.00
       272,        24,      2540,         0,      0.64,      0.60,      0.04,      0.00
       273,        10,      1060,         0,      0.57,      0.54,      0.02,      0.00
       274,        10,      1059,         0,      0.58,      0.56,      0.02,      0.00
       275,        12,      1272,         0,      0.60,      0.57,      0.02,      0.00
       276,        22,      2332,         0,      0.63,      0.59,      0.03,      0.00
       277,        10,      1060,         0,      0.56,      0.54,      0.02,      0.00
       278,       306,     32130,         0,      1.05,      0.60,      0.44,      0.00
       279,        53,      5565,         0,      0.71,      0.63,      0.08,      0.00
       280,        10,         0,   1595850,      0.68,      0.49,      0.00,      0.18
       281,        16,      1680,         0,      0.61,      0.58,      0.02,      0.00
       282,        15,      1590,         0,      0.57,      0.54,      0.02,      0.00
       283,        10,         0,   1595850,      0.67,      0.48,      0.00,      0.18
       284,        10,      1060,         0,      0.52,      0.50,      0.02,      0.00
       285,        17,      1802,         0,      0.62,      0.58,      0.03,      0.00
       286,        20,      2115,         0,      0.60,      0.57,      0.03,      0.00
       287,       685,     71925,         0,      1.59,      0.61,      0.97,      0.00
       288,       105,     11025,         0,      0.74,      0.59,      0.15,      0.00
       289,       608,     63840,         0,      1.42,      0.55,      0.86,      0.00
       290,        10,      1060,         0,      0.58,      0.56,      0.01,      0.00
       291,        16,      1696,         0,      0.58,      0.55,      0.02,      0.00
       292,        11,      1166,         0,      0.55,      0.53,      0.02,      0.00
       293,       396,     41580,         0,      1.13,      0.57,      0.56,      0.00
       294,        97,     10185,         0,      0.74,      0.59,      0.14,      0.00
       295,       115,     12075,         0,      0.75,      0.58,      0.16,      0.00
       296,        10,      1060,         0,      0.57,      0.55,      0.01,      0.00
