queryID,n_user_candidate,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
       797,        14,      1259,         0,      0.55,      0.52,      0.02,      0.00
       798,        10,       900,         0,      0.52,      0.50,      0.01,      0.00
       799,        41,      3690,         0,      0.58,      0.51,      0.06,      0.00
       800,        11,       990,         0,      0.52,      0.49,      0.02,      0.00
       801,        43,      3827,         0,      0.60,      0.53,      0.06,      0.00
       802,        12,      1080,         0,      0.53,      0.50,      0.02,      0.00
       803,     19240,   1712360,         0,     27.34,      0.46,     26.87,      0.00
       804,        27,      2430,         0,      0.55,      0.51,      0.04,      0.00
       805,        13,      1170,         0,      0.53,      0.50,      0.02,      0.00
       806,        11,       990,         0,      0.49,      0.47,      0.02,      0.00
       807,       143,     12727,         0,      0.73,      0.52,      0.20,      0.00
       808,       208,     18512,         0,      0.82,      0.52,      0.30,      0.00
       809,        14,      1260,         0,      0.55,      0.52,      0.02,      0.00
       810,        13,      1157,         0,      0.54,      0.52,      0.02,      0.00
       811,        19,      1710,         0,      0.56,      0.52,      0.03,      0.00
       812,        22,      1979,         0,      0.55,      0.51,      0.03,      0.00
       813,        92,      8188,         0,      0.67,      0.53,      0.13,      0.00
       814,        10,       900,         0,      0.49,      0.47,      0.01,      0.00
       815,        10,       360,    814416,      0.53,      0.42,      0.01,      0.09
       816,        10,       900,         0,      0.53,      0.51,      0.01,      0.00
       817,        11,       990,         0,      0.50,      0.48,      0.02,      0.00
       818,        10,         0,   1357360,      0.60,      0.44,      0.00,      0.16
       819,        25,      2248,         0,      0.57,      0.53,      0.04,      0.00
       820,       559,     49751,         0,      1.33,      0.54,      0.79,      0.00
       821,        10,        90,   1221624,      0.61,      0.46,      0.00,      0.14
       822,        11,       990,         0,      0.52,      0.50,      0.02,      0.00
       823,       105,      9345,         0,      0.65,      0.50,      0.15,      0.00
       824,        17,      1530,         0,      0.54,      0.51,      0.02,      0.00
       825,        13,      1170,         0,      0.53,      0.51,      0.02,      0.00
       826,        11,       990,         0,      0.54,      0.52,      0.02,      0.00
       827,      1370,    121930,         0,      2.46,      0.53,      1.93,      0.00
