queryID,n_user_candidate,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
       150,       457,    234441,         0,      0.82,      0.05,      0.77,      0.00
       151,      1164,    597132,         0,      1.91,      0.05,      1.86,      0.00
       152,       625,    320625,         0,      0.97,      0.05,      0.92,      0.00
       153,       476,    244188,         0,      0.81,      0.05,      0.76,      0.00
       154,       555,    284715,         0,      0.86,      0.05,      0.81,      0.00
       155,       478,    245213,         0,      0.79,      0.05,      0.74,      0.00
       156,      1838,    942892,         0,      2.90,      0.05,      2.85,      0.00
       157,       433,    222129,         0,      0.70,      0.05,      0.65,      0.00
       158,      1450,    743830,         0,      2.16,      0.05,      2.11,      0.00
       159,       791,    405704,         0,      1.18,      0.05,      1.12,      0.00
       160,      1356,    695429,         0,      2.00,      0.05,      1.95,      0.00
       161,       407,    208791,         0,      0.72,      0.05,      0.67,      0.00
       162,       407,    208791,         0,      0.66,      0.05,      0.61,      0.00
       163,       544,    279072,         0,      0.89,      0.05,      0.84,      0.00
       164,       476,    244188,         0,      0.83,      0.05,      0.78,      0.00
       165,       765,    392445,         0,      1.20,      0.05,      1.15,      0.00
       166,       659,    338067,         0,      1.18,      0.05,      1.13,      0.00
       167,       539,    276507,         0,      0.87,      0.05,      0.82,      0.00
       168,       459,    235463,         0,      0.71,      0.05,      0.66,      0.00
       169,       773,    396549,         0,      1.19,      0.05,      1.13,      0.00
       170,       462,    237006,         0,      0.77,      0.05,      0.72,      0.00
       171,       450,    230850,         0,      0.83,      0.05,      0.78,      0.00
       172,       530,    271890,         0,      0.86,      0.05,      0.81,      0.00
       173,      1589,    813568,         0,      2.31,      0.05,      2.26,      0.00
       174,     19769,  10121728,         0,     28.24,      0.05,     28.19,      0.00
       175,      2408,   1235103,         0,      3.79,      0.05,      3.74,      0.00
       176,       418,    214417,         0,      0.66,      0.05,      0.61,      0.00
       177,       528,    270336,         0,      0.80,      0.05,      0.75,      0.00
       178,       496,    254445,         0,      0.76,      0.05,      0.71,      0.00
       179,       704,    361082,         0,      1.10,      0.05,      1.05,      0.00
       180,       617,    316521,         0,      1.00,      0.05,      0.95,      0.00
       181,       435,    223140,         0,      0.67,      0.05,      0.62,      0.00
       182,       494,    253420,         0,      0.76,      0.05,      0.72,      0.00
       183,       491,    251883,         0,      0.84,      0.05,      0.79,      0.00
       184,       777,    398601,         0,      1.19,      0.05,      1.14,      0.00
       185,       654,    335462,         0,      0.98,      0.05,      0.93,      0.00
       186,       504,    258551,         0,      0.84,      0.05,      0.79,      0.00
       187,       505,    258560,         0,      0.77,      0.05,      0.72,      0.00
       188,       502,    257526,         0,      0.82,      0.05,      0.77,      0.00
       189,       437,    224181,         0,      0.68,      0.05,      0.63,      0.00
       190,      2598,   1332774,         0,      4.07,      0.05,      4.02,      0.00
       191,       541,    277532,         0,      0.85,      0.05,      0.80,      0.00
       192,      2582,   1324566,         0,      4.41,      0.05,      4.36,      0.00
       193,       951,    487855,         0,      1.41,      0.05,      1.36,      0.00
       194,       442,    226746,         0,      0.76,      0.05,      0.71,      0.00
       195,       701,    359613,         0,      1.27,      0.05,      1.22,      0.00
       196,       445,    228283,         0,      0.70,      0.05,      0.65,      0.00
       197,       413,    211869,         0,      0.70,      0.05,      0.65,      0.00
       198,       411,    210843,         0,      0.67,      0.05,      0.62,      0.00
       199,       463,    237519,         0,      0.90,      0.05,      0.85,      0.00
       200,       431,    221057,         0,      0.68,      0.05,      0.63,      0.00
       201,       490,    251370,         0,      0.77,      0.05,      0.72,      0.00
       202,       863,    442718,         0,      1.32,      0.05,      1.27,      0.00
       203,      1019,    522746,         0,      1.67,      0.05,      1.62,      0.00
       204,       451,    231304,         0,      0.70,      0.05,      0.65,      0.00
       205,      1390,    713070,         0,      2.34,      0.05,      2.29,      0.00
       206,       455,    233415,         0,      0.77,      0.05,      0.72,      0.00
       207,       628,    322152,         0,      0.97,      0.05,      0.92,      0.00
       208,       593,    304178,         0,      0.91,      0.05,      0.85,      0.00
       209,       404,    207252,         0,      0.63,      0.05,      0.58,      0.00
       210,       894,    457728,         0,      1.32,      0.05,      1.27,      0.00
       211,       506,    259577,         0,      0.77,      0.05,      0.72,      0.00
       212,       497,    254961,         0,      0.79,      0.05,      0.74,      0.00
       213,       688,    352944,         0,      1.11,      0.05,      1.06,      0.00
       214,       536,    274964,         0,      0.83,      0.05,      0.78,      0.00
       215,      1785,    915507,         0,      2.61,      0.05,      2.56,      0.00
       216,       512,    262656,         0,      0.80,      0.05,      0.75,      0.00
       217,      1454,    745902,         0,      2.22,      0.05,      2.17,      0.00
       218,       430,    220590,         0,      0.68,      0.05,      0.63,      0.00
       219,     14620,   7485440,         0,     20.85,      0.05,     20.79,      0.00
       220,       587,    301131,         0,      0.91,      0.05,      0.86,      0.00
       221,     15236,   7800832,         0,     21.66,      0.05,     21.61,      0.00
       222,       458,    234850,         0,      0.68,      0.05,      0.63,      0.00
       223,       411,    210843,         0,      0.66,      0.05,      0.61,      0.00
       224,       607,    311391,         0,      1.06,      0.05,      1.01,      0.00
       225,       511,    262143,         0,      0.88,      0.05,      0.83,      0.00
       226,       510,    261630,         0,      0.88,      0.05,      0.83,      0.00
       227,       527,    269824,         0,      0.81,      0.05,      0.75,      0.00
       228,       472,    242131,         0,      0.74,      0.05,      0.69,      0.00
       229,       864,    443232,         0,      1.56,      0.05,      1.51,      0.00
       230,       420,    215457,         0,      0.72,      0.05,      0.67,      0.00
       231,       495,    253935,         0,      0.89,      0.05,      0.84,      0.00
       232,     12467,   6395181,         0,     18.64,      0.05,     18.59,      0.00
       233,       559,    286767,         0,      0.88,      0.05,      0.83,      0.00
       234,      1444,    740626,         0,      2.15,      0.05,      2.10,      0.00
       235,     24450,  12542556,         0,     36.79,      0.05,     36.74,      0.00
       236,       472,    242123,         0,      0.72,      0.05,      0.67,      0.00
       237,       492,    252387,         0,      0.76,      0.05,      0.71,      0.00
       238,       559,    286767,         0,      0.89,      0.05,      0.83,      0.00
       239,       621,    318573,         0,      0.99,      0.05,      0.94,      0.00
       240,       518,    265734,         0,      0.81,      0.05,      0.76,      0.00
       241,       442,    226746,         0,      0.80,      0.05,      0.75,      0.00
       242,       459,    235467,         0,      0.73,      0.05,      0.68,      0.00
       243,       507,    260091,         0,      0.80,      0.05,      0.74,      0.00
       244,      1232,    632016,         0,      2.00,      0.05,      1.96,      0.00
       245,       465,    238541,         0,      0.74,      0.05,      0.69,      0.00
       246,       950,    487282,         0,      1.41,      0.05,      1.36,      0.00
       247,       678,    347136,         0,      1.02,      0.05,      0.97,      0.00
       248,      1093,    560707,         0,      1.62,      0.05,      1.57,      0.00
       249,       403,    206739,         0,      0.73,      0.05,      0.68,      0.00
       250,       536,    274967,         0,      0.85,      0.05,      0.80,      0.00
       251,       428,    219564,         0,      0.67,      0.05,      0.62,      0.00
       252,       885,    453943,         0,      1.32,      0.05,      1.27,      0.00
       253,       636,    326263,         0,      0.97,      0.05,      0.92,      0.00
       254,       542,    278031,         0,      0.82,      0.05,      0.77,      0.00
       255,       658,    336896,         0,      1.00,      0.05,      0.94,      0.00
       256,       563,    288819,         0,      1.03,      0.05,      0.98,      0.00
       257,       691,    354483,         0,      1.18,      0.05,      1.13,      0.00
       258,      3342,   1711104,         0,      4.75,      0.05,      4.70,      0.00
       259,       512,    262656,         0,      0.83,      0.05,      0.78,      0.00
