queryID,n_user_candidate,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
       653,       383,     15902,         0,      0.59,      0.05,      0.54,      0.00
       654,       441,      2005,         0,      0.67,      0.05,      0.62,      0.00
       655,       305,     51115,         0,      0.48,      0.05,      0.43,      0.00
       656,       570,    625401,         0,      0.85,      0.04,      0.80,      0.00
       657,       526,     16716,         0,      0.79,      0.05,      0.74,      0.00
       658,       321,     22670,         0,      0.51,      0.05,      0.46,      0.00
       659,       329,     31579,         0,      0.51,      0.05,      0.47,      0.00
       660,       419,    252920,         0,      0.64,      0.04,      0.59,      0.00
       661,       346,     69182,         0,      0.54,      0.05,      0.49,      0.00
       662,       348,    132282,         0,      0.54,      0.05,      0.49,      0.00
       663,       419,    252920,         0,      0.64,      0.05,      0.59,      0.00
       664,       303,    203361,         0,      0.48,      0.05,      0.43,      0.00
       665,       308,     15154,         0,      0.49,      0.05,      0.44,      0.00
       666,       510,    953428,         0,      0.77,      0.05,      0.72,      0.00
       667,       413,     13527,         0,      0.63,      0.05,      0.58,      0.00
       668,       546,     11647,         0,      0.83,      0.05,      0.78,      0.00
       669,       373,      7433,         0,      0.58,      0.05,      0.53,      0.00
       670,       394,     18139,         0,      0.61,      0.05,      0.56,      0.00
       671,       428,     47805,         0,      0.66,      0.05,      0.61,      0.00
       672,       380,     25815,         0,      0.59,      0.05,      0.54,      0.00
       673,       424,      8741,         0,      0.66,      0.05,      0.60,      0.00
       674,       474,    644133,         0,      0.72,      0.04,      0.68,      0.00
       675,       454,    147218,         0,      0.69,      0.05,      0.64,      0.00
       676,       337,     19347,         0,      0.53,      0.05,      0.48,      0.00
       677,       302,    118692,         0,      0.48,      0.05,      0.43,      0.00
       678,       405,      8505,         0,      0.62,      0.05,      0.57,      0.00
       679,       306,     20103,         0,      0.48,      0.05,      0.43,      0.00
       680,       306,     88266,         0,      0.48,      0.05,      0.43,      0.00
       681,       328,     52130,         0,      0.51,      0.05,      0.47,      0.00
