queryID,n_user_candidate,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
       581,      3245,   1697135,         0,      4.64,      0.07,      4.56,      0.00
       582,        38,     19874,         0,      0.13,      0.07,      0.05,      0.00
       583,     37791,  19764693,         0,     53.41,      0.07,     53.32,      0.00
       584,       246,    128658,         0,      0.42,      0.07,      0.35,      0.00
       585,       107,     55961,         0,      0.22,      0.07,      0.15,      0.00
       586,        13,      6799,         0,      0.09,      0.07,      0.02,      0.00
       587,     42240,  22091520,         0,     59.62,      0.07,     59.54,      0.00
       588,    133717,  69933991,         0,    189.19,      0.07,    189.08,      0.00
       589,     73947,  38674281,         0,    104.93,      0.07,    104.84,      0.00
       590,       358,    187234,         0,      0.58,      0.07,      0.51,      0.00
       591,        78,     40869,         0,      0.18,      0.07,      0.11,      0.00
       592,        13,      6811,         0,      0.09,      0.07,      0.02,      0.00
       593,       140,     73220,         0,      0.27,      0.07,      0.19,      0.00
       594,        68,     35564,         0,      0.17,      0.07,      0.09,      0.00
       595,        14,      7336,         0,      0.09,      0.07,      0.02,      0.00
       596,       210,    109830,         0,      0.36,      0.07,      0.29,      0.00
       597,        16,      8368,         0,      0.10,      0.07,      0.02,      0.00
       598,        16,      8384,         0,      0.09,      0.07,      0.02,      0.00
       599,       955,    499465,         0,      1.42,      0.07,      1.35,      0.00
       600,      5284,   2763532,         0,      7.52,      0.07,      7.45,      0.00
       601,        10,      5240,         0,      0.09,      0.07,      0.01,      0.00
       602,        30,     15720,         0,      0.12,      0.07,      0.04,      0.00
       603,        10,      5240,         0,      0.08,      0.07,      0.01,      0.00
       604,     10637,   5563151,         0,     15.23,      0.07,     15.16,      0.00
       605,      1482,    775086,         0,      2.17,      0.07,      2.10,      0.00
       606,        74,     38776,         0,      0.18,      0.07,      0.11,      0.00
       607,        44,     23012,         0,      0.14,      0.07,      0.06,      0.00
       608,        19,      9937,         0,      0.10,      0.07,      0.03,      0.00
       609,        10,      5230,         0,      0.09,      0.07,      0.01,      0.00
       610,      3470,   1814810,         0,      5.00,      0.07,      4.93,      0.00
