queryID,n_user_candidate,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
       187,       505,    258560,         0,      0.77,      0.05,      0.72,      0.00
       188,        40,     20520,         0,      0.11,      0.05,      0.06,      0.00
       189,        20,     10260,         0,      0.08,      0.05,      0.03,      0.00
       190,        77,     39501,         0,      0.16,      0.05,      0.11,      0.00
       191,        70,     35909,         0,      0.15,      0.05,      0.10,      0.00
       192,        66,     33858,         0,      0.14,      0.05,      0.09,      0.00
       193,       951,    487855,         0,      1.41,      0.05,      1.36,      0.00
       194,        28,     14364,         0,      0.09,      0.05,      0.04,      0.00
       195,        42,     21546,         0,      0.11,      0.05,      0.06,      0.00
       196,       445,    228283,         0,      0.68,      0.05,      0.64,      0.00
       197,        11,      5643,         0,      0.06,      0.05,      0.02,      0.00
       198,        18,      9234,         0,      0.07,      0.05,      0.03,      0.00
       199,        12,      6156,         0,      0.06,      0.05,      0.02,      0.00
       200,        46,     23552,         0,      0.11,      0.05,      0.06,      0.00
       201,        17,      8721,         0,      0.07,      0.05,      0.02,      0.00
       202,       108,     55403,         0,      0.20,      0.05,      0.15,      0.00
       203,        66,     33857,         0,      0.14,      0.05,      0.09,      0.00
       204,        59,     30208,         0,      0.13,      0.05,      0.09,      0.00
       205,       196,    100548,         0,      0.33,      0.05,      0.28,      0.00
       206,        29,     14877,         0,      0.09,      0.05,      0.04,      0.00
       207,        12,      6144,         0,      0.07,      0.05,      0.02,      0.00
       208,        31,     15872,         0,      0.09,      0.05,      0.04,      0.00
       209,        10,      5130,         0,      0.06,      0.05,      0.01,      0.00
       210,       894,    457728,         0,      1.32,      0.05,      1.27,      0.00
       211,        31,     15902,         0,      0.09,      0.05,      0.04,      0.00
       212,        23,     11799,         0,      0.08,      0.05,      0.03,      0.00
       213,        62,     31806,         0,      0.14,      0.05,      0.09,      0.00
       214,        65,     33341,         0,      0.14,      0.05,      0.09,      0.00
       215,       198,    101376,         0,      0.33,      0.05,      0.28,      0.00
       216,        18,      9234,         0,      0.08,      0.05,      0.03,      0.00
       217,       191,     97983,         0,      0.32,      0.05,      0.27,      0.00
       218,        16,      8208,         0,      0.07,      0.05,      0.02,      0.00
       219,     14620,   7485440,         0,     20.67,      0.05,     20.61,      0.00
       220,        30,     15390,         0,      0.09,      0.05,      0.04,      0.00
       221,     15236,   7800832,         0,     21.52,      0.05,     21.46,      0.00
       222,       104,     53248,         0,      0.19,      0.05,      0.15,      0.00
       223,        12,      6156,         0,      0.06,      0.05,      0.02,      0.00
       224,        64,     32832,         0,      0.14,      0.05,      0.10,      0.00
       225,        13,      6669,         0,      0.07,      0.05,      0.02,      0.00
       226,        17,      8721,         0,      0.07,      0.05,      0.02,      0.00
       227,       527,    269824,         0,      0.80,      0.05,      0.75,      0.00
