queryID,n_user_candidate,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
       138,        11,       410,         0,      0.06,      0.05,      0.02,      0.00
       139,        14,       267,         0,      0.07,      0.05,      0.02,      0.00
       140,        28,      1692,         0,      0.09,      0.05,      0.04,      0.00
       141,        10,      1198,         0,      0.06,      0.05,      0.02,      0.00
       142,        14,      1730,         0,      0.07,      0.05,      0.02,      0.00
       143,        12,       767,         0,      0.06,      0.05,      0.02,      0.00
       144,        12,       849,         0,      0.06,      0.05,      0.02,      0.00
       145,        12,      1762,         0,      0.07,      0.05,      0.02,      0.00
       146,        18,       486,         0,      0.08,      0.05,      0.03,      0.00
       147,        10,       538,         0,      0.06,      0.05,      0.01,      0.00
       148,        23,      3618,         0,      0.08,      0.05,      0.03,      0.00
       149,        14,       981,         0,      0.07,      0.05,      0.02,      0.00
       150,        18,      5521,         0,      0.08,      0.05,      0.03,      0.00
       151,        21,      2575,         0,      0.08,      0.05,      0.03,      0.00
       152,        14,      1515,         0,      0.07,      0.05,      0.02,      0.00
       153,        10,      3179,         0,      0.06,      0.04,      0.01,      0.00
       154,        13,       951,         0,      0.07,      0.05,      0.02,      0.00
       155,        10,       628,         0,      0.06,      0.05,      0.01,      0.00
       156,        11,       614,         0,      0.06,      0.05,      0.02,      0.00
       157,        10,       696,         0,      0.06,      0.05,      0.01,      0.00
       158,        12,       556,         0,      0.07,      0.05,      0.02,      0.00
       159,        17,       562,         0,      0.07,      0.05,      0.02,      0.00
       160,        21,       700,         0,      0.08,      0.05,      0.03,      0.00
       161,        13,      2698,         0,      0.06,      0.04,      0.02,      0.00
       162,        12,      1426,         0,      0.06,      0.05,      0.02,      0.00
       163,        11,      3578,         0,      0.06,      0.05,      0.02,      0.00
       164,        14,      4351,         0,      0.07,      0.04,      0.02,      0.00
       165,        11,      1194,         0,      0.06,      0.05,      0.02,      0.00
       166,        13,      1923,         0,      0.07,      0.05,      0.02,      0.00
       167,        12,      1165,         0,      0.06,      0.05,      0.02,      0.00
       168,        12,       662,         0,      0.06,      0.05,      0.02,      0.00
       169,        12,       672,         0,      0.06,      0.05,      0.02,      0.00
       170,        12,       745,         0,      0.07,      0.05,      0.02,      0.00
       171,        11,      3398,         0,      0.06,      0.05,      0.02,      0.00
       172,        11,      1421,         0,      0.06,      0.05,      0.02,      0.00
       173,        18,       376,         0,      0.07,      0.05,      0.03,      0.00
       174,        27,       498,         0,      0.09,      0.05,      0.04,      0.00
       175,        10,       401,         0,      0.06,      0.05,      0.01,      0.00
       176,        11,       455,         0,      0.06,      0.05,      0.02,      0.00
       177,        16,       470,         0,      0.07,      0.05,      0.02,      0.00
       178,        11,       610,         0,      0.06,      0.05,      0.02,      0.00
       179,        11,       339,         0,      0.06,      0.05,      0.02,      0.00
       180,        10,       644,         0,      0.06,      0.05,      0.01,      0.00
       181,        10,       463,         0,      0.06,      0.04,      0.01,      0.00
       182,        11,       578,         0,      0.06,      0.05,      0.02,      0.00
       183,        13,      2556,         0,      0.06,      0.04,      0.02,      0.00
       184,        19,      1085,         0,      0.08,      0.05,      0.03,      0.00
       185,        17,       800,         0,      0.07,      0.05,      0.02,      0.00
       186,        10,       620,         0,      0.06,      0.05,      0.01,      0.00
       187,        15,       310,         0,      0.07,      0.05,      0.02,      0.00
       188,        12,       876,         0,      0.07,      0.05,      0.02,      0.00
       189,        10,       881,         0,      0.06,      0.04,      0.01,      0.00
