queryID,n_prune_user,n_result_user,n_refine_user,ip_cost,io_cost,total_time,memory_index_time,io_time
       908,   1823129,        50,         0,   1823179,         0,      0.49,      0.49,      0.00
       909,   1823125,        49,         5,   1823179,       384,      0.53,      0.49,      0.04
       910,   1823119,        31,        29,   1823179,      1856,      0.77,      0.57,      0.21
       911,   1823127,        48,         4,   1823179,       256,      0.64,      0.60,      0.04
       912,   1823129,        50,         0,   1823179,         0,      0.47,      0.47,      0.00
       913,   1823125,        47,         7,   1823179,       512,      0.61,      0.53,      0.07
       914,   1823126,        49,         4,   1823179,       640,      0.50,      0.44,      0.05
       915,   1823129,        50,         0,   1823179,         0,      0.46,      0.46,      0.00
       916,   1823129,        50,         0,   1823179,         0,      0.41,      0.41,      0.00
       917,   1823123,        49,         7,   1823179,       512,      0.63,      0.56,      0.07
       918,   1823129,        50,         0,   1823179,         0,      0.60,      0.60,      0.00
       919,   1823128,        48,         3,   1823179,       384,      0.49,      0.47,      0.02
       920,   1823128,        48,         3,   1823179,       192,      0.56,      0.50,      0.05
       921,   1823128,        42,         9,   1823179,       640,      0.66,      0.57,      0.09
       922,   1823127,        48,         4,   1823179,       256,      0.60,      0.55,      0.05
       923,   1823122,        49,         8,   1823179,       640,      0.62,      0.53,      0.09
       924,   1823128,        49,         2,   1823179,       384,      0.42,      0.41,      0.01
       925,   1823127,        48,         4,   1823179,       448,      0.51,      0.48,      0.03
       926,   1823128,        46,         5,   1823179,       320,      0.55,      0.49,      0.06
       927,   1823129,        50,         0,   1823179,         0,      0.47,      0.47,      0.00
       928,   1823129,        50,         0,   1823179,         0,      0.47,      0.47,      0.00
       929,   1823129,        50,         0,   1823179,         0,      0.43,      0.43,      0.00
       930,   1823122,        49,         8,   1823179,       640,      0.58,      0.50,      0.08
       931,   1823129,        50,         0,   1823179,         0,      0.42,      0.42,      0.00
       932,   1823128,        48,         3,   1823179,       576,      0.43,      0.41,      0.02
       933,   1823126,        49,         4,   1823179,       256,      0.59,      0.54,      0.05
       934,   1823128,        44,         7,   1823179,       448,      0.67,      0.60,      0.08
       935,   1823126,        49,         4,   1823179,       256,      0.59,      0.53,      0.06
       936,   1823128,        49,         2,   1823179,       512,      0.46,      0.42,      0.04
       937,   1823128,        48,         3,   1823179,       256,      0.60,      0.55,      0.04
       938,   1823129,        50,         0,   1823179,         0,      0.46,      0.46,      0.00
       939,   1823128,        45,         6,   1823179,      1344,      0.47,      0.41,      0.06
       940,   1823099,        47,        33,   1823179,      2560,      0.82,      0.59,      0.23
       941,   1823126,        46,         7,   1823179,      1088,      0.49,      0.42,      0.07
       942,   1823129,        50,         0,   1823179,         0,      0.47,      0.47,      0.00
       943,   1823124,        29,        26,   1823179,      1664,      0.82,      0.59,      0.23
       944,   1823127,        49,         3,   1823179,       192,      0.58,      0.54,      0.03
       945,   1823128,        45,         6,   1823179,       384,      0.61,      0.55,      0.06
       946,   1823127,        48,         4,   1823179,       704,      0.48,      0.43,      0.05
       947,   1823126,        47,         6,   1823179,       384,      0.62,      0.54,      0.08
       948,   1823129,        50,         0,   1823179,         0,      0.53,      0.53,      0.00
       949,   1823117,        49,        13,   1823179,      1024,      0.69,      0.58,      0.11
       950,   1823128,        44,         7,   1823179,       448,      0.62,      0.56,      0.05
       951,   1823126,        48,         5,   1823179,       320,      0.52,      0.46,      0.06
       952,   1823128,        49,         2,   1823179,       256,      0.50,      0.46,      0.04
       953,   1823129,        50,         0,   1823179,         0,      0.41,      0.41,      0.00
       954,   1823128,        48,         3,   1823179,       256,      0.48,      0.45,      0.03
       955,   1823127,        46,         6,   1823179,       448,      0.59,      0.53,      0.05
       956,   1823128,        48,         3,   1823179,       256,      0.51,      0.48,      0.02
       957,   1823125,        48,         6,   1823179,       512,      0.61,      0.55,      0.06
       958,    407421,        50,         0,   1823179,         0,      0.67,      0.67,      0.00
       959,   1823129,        50,         0,   1823179,         0,      0.54,      0.53,      0.00
       960,   1823127,        49,         3,   1823179,       384,      0.50,      0.44,      0.05
       961,   1823116,        48,        15,   1823179,      1152,      0.69,      0.57,      0.12
       962,   1823128,        46,         5,   1823179,       320,      0.61,      0.55,      0.06
       963,   1823129,        50,         0,   1823179,         0,      0.46,      0.46,      0.00
       964,   1823128,        45,         6,   1823179,       512,      0.63,      0.56,      0.06
       965,   1823128,        48,         3,   1823179,       704,      0.45,      0.43,      0.03
       966,   1823128,        48,         3,   1823179,       320,      0.50,      0.46,      0.04
       967,   1823129,        50,         0,   1823179,         0,      0.41,      0.40,      0.00
       968,   1823128,        49,         2,   1823179,       256,      0.58,      0.54,      0.04
       969,   1823129,        50,         0,   1823179,         0,      0.52,      0.52,      0.00
       970,   1823125,        46,         8,   1823179,       512,      0.63,      0.54,      0.08
       971,   1823125,        49,         5,   1823179,       768,      0.51,      0.47,      0.04
       972,   1823118,        49,        12,   1823179,       960,      0.68,      0.58,      0.11
       973,   1823123,        49,         7,   1823179,       576,      0.66,      0.59,      0.07
       974,   1823126,        49,         4,   1823179,       320,      0.51,      0.46,      0.05
       975,   1823121,        45,        13,   1823179,       832,      0.70,      0.58,      0.12
       976,   1823125,        45,         9,   1823179,       576,      0.67,      0.57,      0.09
       977,   1823129,        50,         0,   1823179,         0,      0.46,      0.46,      0.00
       978,   1823127,        47,         5,   1823179,       320,      0.63,      0.57,      0.06
       979,   1823126,        43,        10,   1823179,       640,      0.60,      0.49,      0.11
       980,   1823125,        36,        18,   1823179,      1408,      0.77,      0.61,      0.16
       981,   1823123,        45,        11,   1823179,      7040,      0.54,      0.41,      0.13
       982,   1823049,        47,        83,   1823179,      6016,      1.20,      0.61,      0.59
       983,   1823119,        34,        26,   1823179,      1664,      0.83,      0.62,      0.22
       984,   1823124,        49,         6,   1823179,       384,      0.64,      0.58,      0.06
       985,   1823127,        49,         3,   1823179,       384,      0.51,      0.46,      0.05
       986,   1823129,        50,         0,   1823179,         0,      0.46,      0.46,      0.00
       987,   1823120,        47,        12,   1823179,     11392,      0.50,      0.41,      0.09
       988,   1823129,        50,         0,   1823179,         0,      0.48,      0.48,      0.00
       989,   1823127,        47,         5,   1823179,       512,      0.50,      0.45,      0.05
       990,   1823129,        50,         0,   1823179,         0,      0.42,      0.42,      0.00
       991,   1823127,        48,         4,   1823179,       640,      0.46,      0.40,      0.06
       992,   1823128,        49,         2,   1823179,       256,      0.47,      0.46,      0.02
       993,   1823124,        48,         7,   1823179,       512,      0.60,      0.52,      0.07
       994,   1823127,        41,        11,   1823179,      4544,      0.55,      0.45,      0.10
       995,   1823129,        50,         0,   1823179,         0,      0.57,      0.57,      0.00
       996,   1823128,        48,         3,   1823179,       448,      0.53,      0.50,      0.03
       997,   1823127,        49,         3,   1823179,       320,      0.49,      0.46,      0.04
       998,   1823128,        44,         7,   1823179,      1920,      0.51,      0.44,      0.06
       999,   1823129,        50,         0,   1823179,         0,      0.53,      0.53,      0.00
